id,path,r0,r1,c0,c1
10287,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/176.png,439,635,540,736
10288,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/176.png,260,456,589,785
10289,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/176.png,146,342,165,361
10290,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/177.png,449,645,665,861
10291,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/177.png,240,436,129,325
10292,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/177.png,488,684,712,908
10293,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/177.png,248,444,576,772
10294,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/177.png,296,492,301,497
10295,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/177.png,477,673,501,697
10296,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/177.png,308,504,344,540
10297,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/177.png,474,670,713,909
10298,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/177.png,178,374,553,749
10299,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/177.png,198,394,711,907
10300,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/177.png,196,392,264,460
10301,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/177.png,103,299,135,331
10302,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/177.png,162,358,725,921
10303,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/177.png,424,620,762,958
10304,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/177.png,192,388,834,1030
10305,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/178.png,253,449,542,738
10306,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/178.png,321,517,720,916
10307,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/178.png,231,427,628,824
10308,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/178.png,517,713,650,846
10309,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/178.png,190,386,307,503
10310,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/178.png,123,319,361,557
10311,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/178.png,139,335,1053,1249
10312,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/178.png,509,705,646,842
10313,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/178.png,100,296,376,572
10314,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/178.png,105,301,696,892
10315,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/178.png,206,402,1034,1230
10316,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/178.png,375,571,631,827
10317,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/178.png,4,200,167,363
10318,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/178.png,69,265,1066,1262
10319,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/178.png,393,589,1054,1250
10320,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/179.png,509,705,166,362
10321,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/179.png,62,258,601,797
10322,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/179.png,245,441,625,821
10323,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/179.png,416,612,406,602
10324,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/179.png,336,532,212,408
10325,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/179.png,129,325,51,247
10326,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/179.png,342,538,707,903
10327,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/179.png,243,439,111,307
10328,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/179.png,96,292,534,730
10329,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/179.png,497,693,641,837
10330,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/179.png,45,241,86,282
10331,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/179.png,232,428,442,638
10332,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/179.png,71,267,1014,1210
10333,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/179.png,211,407,464,660
10334,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/179.png,452,648,780,976
10335,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/18.png,156,352,137,333
10336,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/18.png,486,682,611,807
10337,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/18.png,235,431,829,1025
10338,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/18.png,42,238,13,209
10339,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/18.png,222,418,211,407
10340,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/18.png,32,228,295,491
10341,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/18.png,197,393,303,499
10342,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/18.png,54,250,1029,1225
10343,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/18.png,409,605,118,314
10344,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/18.png,510,706,755,951
10345,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/18.png,236,432,963,1159
10346,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/18.png,163,359,97,293
10347,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/18.png,188,384,277,473
10348,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/18.png,505,701,536,732
10349,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/18.png,329,525,939,1135
10350,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/180.png,71,267,71,267
10351,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/180.png,402,598,282,478
10352,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/180.png,507,703,213,409
10353,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/180.png,410,606,699,895
10354,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/180.png,49,245,941,1137
10355,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/180.png,337,533,220,416
10356,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/180.png,497,693,270,466
10357,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/180.png,287,483,835,1031
10358,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/180.png,77,273,413,609
10359,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/180.png,219,415,485,681
10360,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/180.png,390,586,1017,1213
10361,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/180.png,369,565,231,427
10362,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/180.png,21,217,542,738
10363,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/180.png,20,216,875,1071
10364,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/180.png,516,712,751,947
10365,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/181.png,364,560,931,1127
10366,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/181.png,143,339,480,676
10367,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/181.png,225,421,468,664
10368,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/181.png,9,205,778,974
10369,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/181.png,63,259,880,1076
10370,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/181.png,424,620,267,463
10371,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/181.png,518,714,894,1090
10372,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/181.png,257,453,194,390
10373,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/181.png,332,528,66,262
10374,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/181.png,434,630,716,912
10375,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/181.png,405,601,614,810
10376,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/181.png,176,372,172,368
10377,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/181.png,469,665,405,601
10378,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/181.png,114,310,921,1117
10379,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/181.png,170,366,875,1071
10380,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/182.png,196,392,925,1121
10381,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/182.png,330,526,974,1170
10382,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/182.png,440,636,292,488
10383,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/182.png,218,414,870,1066
10384,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/182.png,276,472,225,421
10385,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/182.png,443,639,393,589
10386,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/182.png,492,688,996,1192
10387,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/182.png,339,535,660,856
10388,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/182.png,66,262,13,209
10389,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/182.png,517,713,246,442
10390,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/182.png,461,657,637,833
10391,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/182.png,81,277,959,1155
10392,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/182.png,259,455,112,308
10393,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/182.png,416,612,598,794
10394,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/182.png,356,552,101,297
10395,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/183.png,475,671,1000,1196
10396,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/183.png,262,458,1037,1233
10397,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/183.png,461,657,636,832
10398,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/183.png,227,423,359,555
10399,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/183.png,150,346,795,991
10400,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/183.png,233,429,49,245
10401,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/183.png,317,513,991,1187
10402,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/183.png,418,614,1010,1206
10403,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/183.png,403,599,1056,1252
10404,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/183.png,320,516,75,271
10405,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/183.png,279,475,16,212
10406,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/183.png,283,479,938,1134
10407,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/183.png,327,523,191,387
10408,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/183.png,431,627,1068,1264
10409,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/183.png,254,450,38,234
10410,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/184.png,87,283,154,350
10411,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/184.png,512,708,290,486
10412,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/184.png,74,270,417,613
10413,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/184.png,420,616,55,251
10414,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/184.png,140,336,740,936
10415,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/184.png,265,461,891,1087
10416,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/184.png,153,349,208,404
10417,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/184.png,75,271,109,305
10418,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/184.png,387,583,335,531
10419,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/184.png,342,538,581,777
10420,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/184.png,45,241,629,825
10421,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/184.png,229,425,504,700
10422,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/184.png,84,280,767,963
10423,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/184.png,420,616,466,662
10424,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/184.png,19,215,1,197
10425,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/185.png,39,235,209,405
10426,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/185.png,109,305,194,390
10427,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/185.png,352,548,717,913
10428,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/185.png,126,322,660,856
10429,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/185.png,422,618,965,1161
10430,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/185.png,457,653,546,742
10431,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/185.png,267,463,1020,1216
10432,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/185.png,131,327,307,503
10433,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/185.png,187,383,1049,1245
10434,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/185.png,217,413,1075,1271
10435,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/185.png,450,646,73,269
10436,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/185.png,267,463,799,995
10437,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/185.png,153,349,885,1081
10438,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/185.png,219,415,1075,1271
10439,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/185.png,457,653,862,1058
10440,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/186.png,374,570,424,620
10441,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/186.png,327,523,624,820
10442,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/186.png,430,626,429,625
10443,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/186.png,48,244,6,202
10444,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/186.png,233,429,754,950
10445,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/186.png,286,482,784,980
10446,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/186.png,229,425,854,1050
10447,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/186.png,226,422,493,689
10448,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/186.png,166,362,613,809
10449,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/186.png,274,470,78,274
10450,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/186.png,120,316,43,239
10451,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/186.png,204,400,349,545
10452,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/186.png,263,459,898,1094
10453,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/186.png,470,666,769,965
10454,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/186.png,215,411,955,1151
10455,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/187.png,367,563,704,900
10456,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/187.png,322,518,971,1167
10457,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/187.png,479,675,649,845
10458,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/187.png,127,323,945,1141
10459,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/187.png,314,510,435,631
10460,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/187.png,269,465,121,317
10461,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/187.png,281,477,167,363
10462,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/187.png,339,535,789,985
10463,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/187.png,484,680,844,1040
10464,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/187.png,175,371,525,721
10465,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/187.png,489,685,527,723
10466,data/datasets/fake_datasets/CarlaDsWithGBuffer/sp122-cloud0-pre0-fog0-sun70-n100-v100/1/rgb_v/187.png,468,664,294,490
